thirdMeshCode,大分類,企業数,従業員数,売上高,lowerLeft_lng,lowerLeft_lat,lowerRight_lng,lowerRight_lat,upperRight_lng,upperRight_lat,upperLeft_lng,upperLeft_lat,center_lng,center_lat
53332506,G_卸・小売業，飲食店,5,146,4067,133.7,35.5,133.7125,35.5,133.7125,35.50833333,133.7,35.50833333,133.70625,35.50416666
53332506,L_サービス業,3,194,3914,133.7,35.5,133.7125,35.5,133.7125,35.50833333,133.7,35.50833333,133.70625,35.50416666
53332510,E_建設業,3,151,5145,133.625,35.50833333,133.6375,35.50833333,133.6375,35.51666667,133.625,35.51666667,133.63125,35.5125
53332510,F_製造業,1,14,600,133.625,35.50833333,133.6375,35.50833333,133.6375,35.51666667,133.625,35.51666667,133.63125,35.5125
53332510,G_卸・小売業，飲食店,1,4,80,133.625,35.50833333,133.6375,35.50833333,133.6375,35.51666667,133.625,35.51666667,133.63125,35.5125
53332510,J_運輸・通信業,2,18,195,133.625,35.50833333,133.6375,35.50833333,133.6375,35.51666667,133.625,35.51666667,133.63125,35.5125
53332510,L_サービス業,1,51,590,133.625,35.50833333,133.6375,35.50833333,133.6375,35.51666667,133.625,35.51666667,133.63125,35.5125
53332511,E_建設業,2,126,5152,133.6375,35.50833333,133.65,35.50833333,133.65,35.51666667,133.6375,35.51666667,133.64375,35.5125
53332511,G_卸・小売業，飲食店,1,,55,133.6375,35.50833333,133.65,35.50833333,133.65,35.51666667,133.6375,35.51666667,133.64375,35.5125
53332511,J_運輸・通信業,1,11,95,133.6375,35.50833333,133.65,35.50833333,133.65,35.51666667,133.6375,35.51666667,133.64375,35.5125
53332511,L_サービス業,1,3,65,133.6375,35.50833333,133.65,35.50833333,133.65,35.51666667,133.6375,35.51666667,133.64375,35.5125
53332512,L_サービス業,1,13,563,133.65,35.50833333,133.6625,35.50833333,133.6625,35.51666667,133.65,35.51666667,133.65625,35.5125
53332700,E_建設業,1,25,460,133.875,35.5,133.8875,35.5,133.8875,35.50833333,133.875,35.50833333,133.88125,35.50416666
53332702,E_建設業,1,11,130,133.9,35.5,133.9125,35.5,133.9125,35.50833333,133.9,35.50833333,133.90625,35.50416666
53332702,F_製造業,1,5,36,133.9,35.5,133.9125,35.5,133.9125,35.50833333,133.9,35.50833333,133.90625,35.50416666
53332704,E_建設業,1,3,152,133.925,35.5,133.9375,35.5,133.9375,35.50833333,133.925,35.50833333,133.93125,35.50416666
53332704,F_製造業,1,8,230,133.925,35.5,133.9375,35.5,133.9375,35.50833333,133.925,35.50833333,133.93125,35.50416666
53332715,E_建設業,1,5,80,133.9375,35.50833333,133.95,35.50833333,133.95,35.51666667,133.9375,35.51666667,133.94375,35.5125
53332718,F_製造業,1,30,500,133.975,35.50833333,133.9875,35.50833333,133.9875,35.51666667,133.975,35.51666667,133.98125,35.5125
53332719,E_建設業,1,13,420,133.9875,35.50833333,134,35.50833333,134,35.51666667,133.9875,35.51666667,133.99375,35.5125
53332719,F_製造業,2,97,626,133.9875,35.50833333,134,35.50833333,134,35.51666667,133.9875,35.51666667,133.99375,35.5125
53332726,F_製造業,1,11,300,133.95,35.51666667,133.9625,35.51666667,133.9625,35.525,133.95,35.525,133.95625,35.52083333
53340105,G_卸・小売業，飲食店,1,9,188,134.1875,35.33333333,134.2,35.33333333,134.2,35.34166667,134.1875,35.34166667,134.19375,35.3375
53340106,E_建設業,2,1,93,134.2,35.33333333,134.2125,35.33333333,134.2125,35.34166667,134.2,35.34166667,134.20625,35.3375
53340106,G_卸・小売業，飲食店,1,1,5,134.2,35.33333333,134.2125,35.33333333,134.2125,35.34166667,134.2,35.34166667,134.20625,35.3375
53340106,L_サービス業,2,9,170,134.2,35.33333333,134.2125,35.33333333,134.2125,35.34166667,134.2,35.34166667,134.20625,35.3375
53340125,L_サービス業,1,95,1827,134.1875,35.35,134.2,35.35,134.2,35.35833333,134.1875,35.35833333,134.19375,35.35416667
53340126,E_建設業,2,16,461,134.2,35.35,134.2125,35.35,134.2125,35.35833333,134.2,35.35833333,134.20625,35.35416667
53340126,F_製造業,1,17,177,134.2,35.35,134.2125,35.35,134.2125,35.35833333,134.2,35.35833333,134.20625,35.35416667
53340126,G_卸・小売業，飲食店,1,2,200,134.2,35.35,134.2125,35.35,134.2125,35.35833333,134.2,35.35833333,134.20625,35.35416667
53340144,F_製造業,1,16,400,134.175,35.36666667,134.1875,35.36666667,134.1875,35.375,134.175,35.375,134.18125,35.37083334
53340147,F_製造業,1,15,90,134.2125,35.36666667,134.225,35.36666667,134.225,35.375,134.2125,35.375,134.21875,35.37083334
53340155,E_建設業,2,12,234,134.1875,35.375,134.2,35.375,134.2,35.38333333,134.1875,35.38333333,134.19375,35.37916666
53340155,G_卸・小売業，飲食店,1,11,274,134.1875,35.375,134.2,35.375,134.2,35.38333333,134.1875,35.38333333,134.19375,35.37916666
53340157,E_建設業,1,1,8,134.2125,35.375,134.225,35.375,134.225,35.38333333,134.2125,35.38333333,134.21875,35.37916666
53340159,E_建設業,1,7,146,134.2375,35.375,134.25,35.375,134.25,35.38333333,134.2375,35.38333333,134.24375,35.37916666
53340165,F_製造業,1,50,95,134.1875,35.38333333,134.2,35.38333333,134.2,35.39166667,134.1875,35.39166667,134.19375,35.3875
53340175,E_建設業,2,23,500,134.1875,35.39166667,134.2,35.39166667,134.2,35.4,134.1875,35.4,134.19375,35.39583333
53340175,G_卸・小売業，飲食店,1,6,210,134.1875,35.39166667,134.2,35.39166667,134.2,35.4,134.1875,35.4,134.19375,35.39583333
53340175,L_サービス業,1,5,85,134.1875,35.39166667,134.2,35.39166667,134.2,35.4,134.1875,35.4,134.19375,35.39583333
53340176,E_建設業,1,31,598,134.2,35.39166667,134.2125,35.39166667,134.2125,35.4,134.2,35.4,134.20625,35.39583333
53340176,F_製造業,1,4,50,134.2,35.39166667,134.2125,35.39166667,134.2125,35.4,134.2,35.4,134.20625,35.39583333
53340176,G_卸・小売業，飲食店,1,5,150,134.2,35.39166667,134.2125,35.39166667,134.2125,35.4,134.2,35.4,134.20625,35.39583333
53340178,E_建設業,1,4,121,134.225,35.39166667,134.2375,35.39166667,134.2375,35.4,134.225,35.4,134.23125,35.39583333
53340179,G_卸・小売業，飲食店,1,5,190,134.2375,35.39166667,134.25,35.39166667,134.25,35.4,134.2375,35.4,134.24375,35.39583333
53340185,E_建設業,1,11,263,134.1875,35.4,134.2,35.4,134.2,35.40833333,134.1875,35.40833333,134.19375,35.40416666
53340185,G_卸・小売業，飲食店,1,4,179,134.1875,35.4,134.2,35.4,134.2,35.40833333,134.1875,35.40833333,134.19375,35.40416666
53340185,L_サービス業,1,12,141,134.1875,35.4,134.2,35.4,134.2,35.40833333,134.1875,35.40833333,134.19375,35.40416666
53340186,F_製造業,1,8,226,134.2,35.4,134.2125,35.4,134.2125,35.40833333,134.2,35.40833333,134.20625,35.40416666
53340186,I_不動産業,1,1,35,134.2,35.4,134.2125,35.4,134.2125,35.40833333,134.2,35.40833333,134.20625,35.40416666
53340187,F_製造業,1,2,55,134.2125,35.4,134.225,35.4,134.225,35.40833333,134.2125,35.40833333,134.21875,35.40416666
53340188,E_建設業,2,18,224,134.225,35.4,134.2375,35.4,134.2375,35.40833333,134.225,35.40833333,134.23125,35.40416666
53340188,F_製造業,1,20,110,134.225,35.4,134.2375,35.4,134.2375,35.40833333,134.225,35.40833333,134.23125,35.40416666
53340188,J_運輸・通信業,1,9,110,134.225,35.4,134.2375,35.4,134.2375,35.40833333,134.225,35.40833333,134.23125,35.40416666
53340189,E_建設業,3,24,464,134.2375,35.4,134.25,35.4,134.25,35.40833333,134.2375,35.40833333,134.24375,35.40416666
53340189,F_製造業,1,25,100,134.2375,35.4,134.25,35.4,134.25,35.40833333,134.2375,35.40833333,134.24375,35.40416666
53340196,E_建設業,2,14,345,134.2,35.40833333,134.2125,35.40833333,134.2125,35.41666667,134.2,35.41666667,134.20625,35.4125
53340198,E_建設業,1,5,212,134.225,35.40833333,134.2375,35.40833333,134.2375,35.41666667,134.225,35.41666667,134.23125,35.4125
53340199,G_卸・小売業，飲食店,1,3,60,134.2375,35.40833333,134.25,35.40833333,134.25,35.41666667,134.2375,35.41666667,134.24375,35.4125
53340201,A_農業,1,25,249,134.2625,35.33333333,134.275,35.33333333,134.275,35.34166667,134.2625,35.34166667,134.26875,35.3375
53340211,E_建設業,1,,20,134.2625,35.34166667,134.275,35.34166667,134.275,35.35,134.2625,35.35,134.26875,35.34583334
53340220,A_農業,1,30,365,134.25,35.35,134.2625,35.35,134.2625,35.35833333,134.25,35.35833333,134.25625,35.35416667
53340235,E_建設業,1,3,88,134.3125,35.35833333,134.325,35.35833333,134.325,35.36666667,134.3125,35.36666667,134.31875,35.3625
53340237,E_建設業,1,4,21,134.3375,35.35833333,134.35,35.35833333,134.35,35.36666667,134.3375,35.36666667,134.34375,35.3625
53340238,E_建設業,3,21,964,134.35,35.35833333,134.3625,35.35833333,134.3625,35.36666667,134.35,35.36666667,134.35625,35.3625
53340253,F_製造業,1,22,203,134.2875,35.375,134.3,35.375,134.3,35.38333333,134.2875,35.38333333,134.29375,35.37916666
53340260,E_建設業,1,1,12,134.25,35.38333333,134.2625,35.38333333,134.2625,35.39166667,134.25,35.39166667,134.25625,35.3875
53340261,F_製造業,1,43,660,134.2625,35.38333333,134.275,35.38333333,134.275,35.39166667,134.2625,35.39166667,134.26875,35.3875
53340271,E_建設業,1,3,72,134.2625,35.39166667,134.275,35.39166667,134.275,35.4,134.2625,35.4,134.26875,35.39583333
53340280,G_卸・小売業，飲食店,1,2,43,134.25,35.4,134.2625,35.4,134.2625,35.40833333,134.25,35.40833333,134.25625,35.40416666
53340280,J_運輸・通信業,1,11,151,134.25,35.4,134.2625,35.4,134.2625,35.40833333,134.25,35.40833333,134.25625,35.40416666
53340280,L_サービス業,1,65,1020,134.25,35.4,134.2625,35.4,134.2625,35.40833333,134.25,35.40833333,134.25625,35.40416666
53340290,E_建設業,3,96,3673,134.25,35.40833333,134.2625,35.40833333,134.2625,35.41666667,134.25,35.41666667,134.25625,35.4125
53340290,F_製造業,2,9,101,134.25,35.40833333,134.2625,35.40833333,134.2625,35.41666667,134.25,35.41666667,134.25625,35.4125
53340290,G_卸・小売業，飲食店,2,5,215,134.25,35.40833333,134.2625,35.40833333,134.2625,35.41666667,134.25,35.41666667,134.25625,35.4125
53340290,L_サービス業,3,209,1720,134.25,35.40833333,134.2625,35.40833333,134.2625,35.41666667,134.25,35.41666667,134.25625,35.4125
53340290,M_公務,1,200,,134.25,35.40833333,134.2625,35.40833333,134.2625,35.41666667,134.25,35.41666667,134.25625,35.4125
53340302,F_製造業,1,11,90,134.4,35.33333333,134.4125,35.33333333,134.4125,35.34166667,134.4,35.34166667,134.40625,35.3375
53340302,M_公務,1,54,,134.4,35.33333333,134.4125,35.33333333,134.4125,35.34166667,134.4,35.34166667,134.40625,35.3375
53340311,E_建設業,1,31,770,134.3875,35.34166667,134.4,35.34166667,134.4,35.35,134.3875,35.35,134.39375,35.34583334
53340311,F_製造業,1,25,550,134.3875,35.34166667,134.4,35.34166667,134.4,35.35,134.3875,35.35,134.39375,35.34583334
53340311,G_卸・小売業，飲食店,2,6,225,134.3875,35.34166667,134.4,35.34166667,134.4,35.35,134.3875,35.35,134.39375,35.34583334
53340311,J_運輸・通信業,1,17,216,134.3875,35.34166667,134.4,35.34166667,134.4,35.35,134.3875,35.35,134.39375,35.34583334
53340312,F_製造業,1,8,180,134.4,35.34166667,134.4125,35.34166667,134.4125,35.35,134.4,35.35,134.40625,35.34583334
53340321,G_卸・小売業，飲食店,1,6,283,134.3875,35.35,134.4,35.35,134.4,35.35833333,134.3875,35.35833333,134.39375,35.35416667
53340329,L_サービス業,2,13,334,134.4875,35.35,134.5,35.35,134.5,35.35833333,134.4875,35.35833333,134.49375,35.35416667
53341032,J_運輸・通信業,1,19,277,134.025,35.44166667,134.0375,35.44166667,134.0375,35.45,134.025,35.45,134.03125,35.44583334
53341051,E_建設業,1,3,27,134.0125,35.45833333,134.025,35.45833333,134.025,35.46666667,134.0125,35.46666667,134.01875,35.4625
53341051,F_製造業,1,15,160,134.0125,35.45833333,134.025,35.45833333,134.025,35.46666667,134.0125,35.46666667,134.01875,35.4625
53341053,L_サービス業,1,5,62,134.0375,35.45833333,134.05,35.45833333,134.05,35.46666667,134.0375,35.46666667,134.04375,35.4625
53341054,E_建設業,2,24,368,134.05,35.45833333,134.0625,35.45833333,134.0625,35.46666667,134.05,35.46666667,134.05625,35.4625
53341054,F_製造業,2,12,138,134.05,35.45833333,134.0625,35.45833333,134.0625,35.46666667,134.05,35.46666667,134.05625,35.4625
53341054,G_卸・小売業，飲食店,2,3,67,134.05,35.45833333,134.0625,35.45833333,134.0625,35.46666667,134.05,35.46666667,134.05625,35.4625
53341055,G_卸・小売業，飲食店,1,1,23,134.0625,35.45833333,134.075,35.45833333,134.075,35.46666667,134.0625,35.46666667,134.06875,35.4625
53341061,F_製造業,1,16,71,134.0125,35.46666667,134.025,35.46666667,134.025,35.475,134.0125,35.475,134.01875,35.47083334
53341071,F_製造業,1,36,300,134.0125,35.475,134.025,35.475,134.025,35.48333333,134.0125,35.48333333,134.01875,35.47916667
53341082,E_建設業,1,,40,134.025,35.48333333,134.0375,35.48333333,134.0375,35.49166667,134.025,35.49166667,134.03125,35.4875
53341086,E_建設業,1,4,64,134.075,35.48333333,134.0875,35.48333333,134.0875,35.49166667,134.075,35.49166667,134.08125,35.4875
53341090,F_製造業,2,25,230,134,35.49166667,134.0125,35.49166667,134.0125,35.5,134,35.5,134.00625,35.49583334
53341096,E_建設業,2,8,128,134.075,35.49166667,134.0875,35.49166667,134.0875,35.5,134.075,35.5,134.08125,35.49583334
53341106,F_製造業,3,43,610,134.2,35.41666667,134.2125,35.41666667,134.2125,35.425,134.2,35.425,134.20625,35.42083333
53341106,G_卸・小売業，飲食店,1,3,262,134.2,35.41666667,134.2125,35.41666667,134.2125,35.425,134.2,35.425,134.20625,35.42083333
53341106,J_運輸・通信業,2,33,370,134.2,35.41666667,134.2125,35.41666667,134.2125,35.425,134.2,35.425,134.20625,35.42083333
53341106,L_サービス業,1,4,38,134.2,35.41666667,134.2125,35.41666667,134.2125,35.425,134.2,35.425,134.20625,35.42083333
53341116,E_建設業,1,15,114,134.2,35.425,134.2125,35.425,134.2125,35.43333333,134.2,35.43333333,134.20625,35.42916666
53341116,F_製造業,1,22,550,134.2,35.425,134.2125,35.425,134.2125,35.43333333,134.2,35.43333333,134.20625,35.42916666
53341116,G_卸・小売業，飲食店,1,41,999,134.2,35.425,134.2125,35.425,134.2125,35.43333333,134.2,35.43333333,134.20625,35.42916666
53341116,H_金融・保険業,1,3,56,134.2,35.425,134.2125,35.425,134.2125,35.43333333,134.2,35.43333333,134.20625,35.42916666
53341117,E_建設業,2,15,185,134.2125,35.425,134.225,35.425,134.225,35.43333333,134.2125,35.43333333,134.21875,35.42916666
53341125,F_製造業,1,7,120,134.1875,35.43333333,134.2,35.43333333,134.2,35.44166667,134.1875,35.44166667,134.19375,35.4375
53341130,E_建設業,1,1,8,134.125,35.44166667,134.1375,35.44166667,134.1375,35.45,134.125,35.45,134.13125,35.44583334
53341136,E_建設業,1,3,42,134.2,35.44166667,134.2125,35.44166667,134.2125,35.45,134.2,35.45,134.20625,35.44583334
53341139,A_農業,1,3,40,134.2375,35.44166667,134.25,35.44166667,134.25,35.45,134.2375,35.45,134.24375,35.44583334
53341146,E_建設業,1,8,100,134.2,35.45,134.2125,35.45,134.2125,35.45833333,134.2,35.45833333,134.20625,35.45416667
53341147,E_建設業,2,32,651,134.2125,35.45,134.225,35.45,134.225,35.45833333,134.2125,35.45833333,134.21875,35.45416667
53341147,L_サービス業,1,2,150,134.2125,35.45,134.225,35.45,134.225,35.45833333,134.2125,35.45833333,134.21875,35.45416667
53341149,E_建設業,2,61,845,134.2375,35.45,134.25,35.45,134.25,35.45833333,134.2375,35.45833333,134.24375,35.45416667
53341149,F_製造業,9,710,27971,134.2375,35.45,134.25,35.45,134.25,35.45833333,134.2375,35.45833333,134.24375,35.45416667
53341149,G_卸・小売業，飲食店,2,10,607,134.2375,35.45,134.25,35.45,134.25,35.45833333,134.2375,35.45833333,134.24375,35.45416667
53341149,J_運輸・通信業,1,38,640,134.2375,35.45,134.25,35.45,134.25,35.45833333,134.2375,35.45833333,134.24375,35.45416667
53341149,L_サービス業,2,50,1393,134.2375,35.45,134.25,35.45,134.25,35.45833333,134.2375,35.45833333,134.24375,35.45416667
53341153,F_製造業,1,,6,134.1625,35.45833333,134.175,35.45833333,134.175,35.46666667,134.1625,35.46666667,134.16875,35.4625
53341156,E_建設業,2,29,465,134.2,35.45833333,134.2125,35.45833333,134.2125,35.46666667,134.2,35.46666667,134.20625,35.4625
53341156,F_製造業,3,100,1884,134.2,35.45833333,134.2125,35.45833333,134.2125,35.46666667,134.2,35.46666667,134.20625,35.4625
53341156,G_卸・小売業，飲食店,1,5,120,134.2,35.45833333,134.2125,35.45833333,134.2125,35.46666667,134.2,35.46666667,134.20625,35.4625
53341156,J_運輸・通信業,1,12,160,134.2,35.45833333,134.2125,35.45833333,134.2125,35.46666667,134.2,35.46666667,134.20625,35.4625
53341156,L_サービス業,1,37,1294,134.2,35.45833333,134.2125,35.45833333,134.2125,35.46666667,134.2,35.46666667,134.20625,35.4625
53341157,E_建設業,4,97,1412,134.2125,35.45833333,134.225,35.45833333,134.225,35.46666667,134.2125,35.46666667,134.21875,35.4625
53341157,F_製造業,1,2,59,134.2125,35.45833333,134.225,35.45833333,134.225,35.46666667,134.2125,35.46666667,134.21875,35.4625
53341157,J_運輸・通信業,1,16,120,134.2125,35.45833333,134.225,35.45833333,134.225,35.46666667,134.2125,35.46666667,134.21875,35.4625
53341157,L_サービス業,1,,90,134.2125,35.45833333,134.225,35.45833333,134.225,35.46666667,134.2125,35.46666667,134.21875,35.4625
53341158,G_卸・小売業，飲食店,1,12,200,134.225,35.45833333,134.2375,35.45833333,134.2375,35.46666667,134.225,35.46666667,134.23125,35.4625
53341159,E_建設業,9,69,1737,134.2375,35.45833333,134.25,35.45833333,134.25,35.46666667,134.2375,35.46666667,134.24375,35.4625
53341159,F_製造業,9,423,5779,134.2375,35.45833333,134.25,35.45833333,134.25,35.46666667,134.2375,35.46666667,134.24375,35.4625
53341159,G_卸・小売業，飲食店,8,28,1253,134.2375,35.45833333,134.25,35.45833333,134.25,35.46666667,134.2375,35.46666667,134.24375,35.4625
53341159,J_運輸・通信業,2,30,270,134.2375,35.45833333,134.25,35.45833333,134.25,35.46666667,134.2375,35.46666667,134.24375,35.4625
53341159,L_サービス業,3,27,570,134.2375,35.45833333,134.25,35.45833333,134.25,35.46666667,134.2375,35.46666667,134.24375,35.4625
53341166,E_建設業,5,39,673,134.2,35.46666667,134.2125,35.46666667,134.2125,35.475,134.2,35.475,134.20625,35.47083334
53341166,L_サービス業,3,118,622,134.2,35.46666667,134.2125,35.46666667,134.2125,35.475,134.2,35.475,134.20625,35.47083334
53341167,E_建設業,10,204,6588,134.2125,35.46666667,134.225,35.46666667,134.225,35.475,134.2125,35.475,134.21875,35.47083334
53341167,F_製造業,1,7,100,134.2125,35.46666667,134.225,35.46666667,134.225,35.475,134.2125,35.475,134.21875,35.47083334
53341167,G_卸・小売業，飲食店,2,73,3324,134.2125,35.46666667,134.225,35.46666667,134.225,35.475,134.2125,35.475,134.21875,35.47083334
53341167,J_運輸・通信業,3,93,1554,134.2125,35.46666667,134.225,35.46666667,134.225,35.475,134.2125,35.475,134.21875,35.47083334
53341167,L_サービス業,3,60,1595,134.2125,35.46666667,134.225,35.46666667,134.225,35.475,134.2125,35.475,134.21875,35.47083334
53341168,E_建設業,3,79,1890,134.225,35.46666667,134.2375,35.46666667,134.2375,35.475,134.225,35.475,134.23125,35.47083334
53341168,G_卸・小売業，飲食店,1,11,1965,134.225,35.46666667,134.2375,35.46666667,134.2375,35.475,134.225,35.475,134.23125,35.47083334
53341169,E_建設業,2,13,266,134.2375,35.46666667,134.25,35.46666667,134.25,35.475,134.2375,35.475,134.24375,35.47083334
53341169,F_製造業,3,123,2182,134.2375,35.46666667,134.25,35.46666667,134.25,35.475,134.2375,35.475,134.24375,35.47083334
53341169,G_卸・小売業，飲食店,5,54,1461,134.2375,35.46666667,134.25,35.46666667,134.25,35.475,134.2375,35.475,134.24375,35.47083334
53341169,L_サービス業,1,7,2869,134.2375,35.46666667,134.25,35.46666667,134.25,35.475,134.2375,35.475,134.24375,35.47083334
53341170,I_不動産業,1,1,15,134.125,35.475,134.1375,35.475,134.1375,35.48333333,134.125,35.48333333,134.13125,35.47916667
53341173,F_製造業,1,3,48,134.1625,35.475,134.175,35.475,134.175,35.48333333,134.1625,35.48333333,134.16875,35.47916667
53341174,F_製造業,1,78,1648,134.175,35.475,134.1875,35.475,134.1875,35.48333333,134.175,35.48333333,134.18125,35.47916667
53341175,G_卸・小売業，飲食店,1,7,902,134.1875,35.475,134.2,35.475,134.2,35.48333333,134.1875,35.48333333,134.19375,35.47916667
53341175,J_運輸・通信業,2,17,170,134.1875,35.475,134.2,35.475,134.2,35.48333333,134.1875,35.48333333,134.19375,35.47916667
53341176,L_サービス業,1,51,824,134.2,35.475,134.2125,35.475,134.2125,35.48333333,134.2,35.48333333,134.20625,35.47916667
53341177,E_建設業,5,29,737,134.2125,35.475,134.225,35.475,134.225,35.48333333,134.2125,35.48333333,134.21875,35.47916667
53341177,G_卸・小売業，飲食店,7,90,2817,134.2125,35.475,134.225,35.475,134.225,35.48333333,134.2125,35.48333333,134.21875,35.47916667
53341177,L_サービス業,1,,25,134.2125,35.475,134.225,35.475,134.225,35.48333333,134.2125,35.48333333,134.21875,35.47916667
53341178,E_建設業,8,49,937,134.225,35.475,134.2375,35.475,134.2375,35.48333333,134.225,35.48333333,134.23125,35.47916667
53341178,F_製造業,3,864,4541,134.225,35.475,134.2375,35.475,134.2375,35.48333333,134.225,35.48333333,134.23125,35.47916667
53341178,G_卸・小売業，飲食店,7,72,6536,134.225,35.475,134.2375,35.475,134.2375,35.48333333,134.225,35.48333333,134.23125,35.47916667
53341178,I_不動産業,1,45,843,134.225,35.475,134.2375,35.475,134.2375,35.48333333,134.225,35.48333333,134.23125,35.47916667
53341178,L_サービス業,4,26,463,134.225,35.475,134.2375,35.475,134.2375,35.48333333,134.225,35.48333333,134.23125,35.47916667
53341179,E_建設業,7,33,703,134.2375,35.475,134.25,35.475,134.25,35.48333333,134.2375,35.48333333,134.24375,35.47916667
53341179,G_卸・小売業，飲食店,2,16,626,134.2375,35.475,134.25,35.475,134.25,35.48333333,134.2375,35.48333333,134.24375,35.47916667
53341179,J_運輸・通信業,1,820,4200,134.2375,35.475,134.25,35.475,134.25,35.48333333,134.2375,35.48333333,134.24375,35.47916667
53341179,L_サービス業,1,45,1000,134.2375,35.475,134.25,35.475,134.25,35.48333333,134.2375,35.48333333,134.24375,35.47916667
53341184,I_不動産業,1,,8,134.175,35.48333333,134.1875,35.48333333,134.1875,35.49166667,134.175,35.49166667,134.18125,35.4875
53341184,L_サービス業,2,4,75,134.175,35.48333333,134.1875,35.48333333,134.1875,35.49166667,134.175,35.49166667,134.18125,35.4875
53341185,E_建設業,3,32,446,134.1875,35.48333333,134.2,35.48333333,134.2,35.49166667,134.1875,35.49166667,134.19375,35.4875
53341186,E_建設業,3,19,432,134.2,35.48333333,134.2125,35.48333333,134.2125,35.49166667,134.2,35.49166667,134.20625,35.4875
53341186,F_製造業,2,89,1810,134.2,35.48333333,134.2125,35.48333333,134.2125,35.49166667,134.2,35.49166667,134.20625,35.4875
53341186,L_サービス業,1,,35,134.2,35.48333333,134.2125,35.48333333,134.2125,35.49166667,134.2,35.49166667,134.20625,35.4875
53341187,A_農業,1,18,600,134.2125,35.48333333,134.225,35.48333333,134.225,35.49166667,134.2125,35.49166667,134.21875,35.4875
53341187,E_建設業,6,89,2148,134.2125,35.48333333,134.225,35.48333333,134.225,35.49166667,134.2125,35.49166667,134.21875,35.4875
53341187,G_卸・小売業，飲食店,2,7,534,134.2125,35.48333333,134.225,35.48333333,134.225,35.49166667,134.2125,35.49166667,134.21875,35.4875
53341187,I_不動産業,2,2,75,134.2125,35.48333333,134.225,35.48333333,134.225,35.49166667,134.2125,35.49166667,134.21875,35.4875
53341187,J_運輸・通信業,1,47,220,134.2125,35.48333333,134.225,35.48333333,134.225,35.49166667,134.2125,35.49166667,134.21875,35.4875
53341187,L_サービス業,2,13,205,134.2125,35.48333333,134.225,35.48333333,134.225,35.49166667,134.2125,35.49166667,134.21875,35.4875
53341188,E_建設業,7,41,1049,134.225,35.48333333,134.2375,35.48333333,134.2375,35.49166667,134.225,35.49166667,134.23125,35.4875
53341188,F_製造業,5,168,4003,134.225,35.48333333,134.2375,35.48333333,134.2375,35.49166667,134.225,35.49166667,134.23125,35.4875
53341188,G_卸・小売業，飲食店,10,231,12859,134.225,35.48333333,134.2375,35.48333333,134.2375,35.49166667,134.225,35.49166667,134.23125,35.4875
53341188,I_不動産業,2,35,804,134.225,35.48333333,134.2375,35.48333333,134.2375,35.49166667,134.225,35.49166667,134.23125,35.4875
53341188,J_運輸・通信業,1,6,22,134.225,35.48333333,134.2375,35.48333333,134.2375,35.49166667,134.225,35.49166667,134.23125,35.4875
53341188,L_サービス業,20,390,6712,134.225,35.48333333,134.2375,35.48333333,134.2375,35.49166667,134.225,35.49166667,134.23125,35.4875
53341189,E_建設業,3,14,215,134.2375,35.48333333,134.25,35.48333333,134.25,35.49166667,134.2375,35.49166667,134.24375,35.4875
53341189,F_製造業,4,33,380,134.2375,35.48333333,134.25,35.48333333,134.25,35.49166667,134.2375,35.49166667,134.24375,35.4875
53341189,G_卸・小売業，飲食店,5,66,3085,134.2375,35.48333333,134.25,35.48333333,134.25,35.49166667,134.2375,35.49166667,134.24375,35.4875
53341189,L_サービス業,2,117,1793,134.2375,35.48333333,134.25,35.48333333,134.25,35.49166667,134.2375,35.49166667,134.24375,35.4875
53341190,F_製造業,1,27,359,134.125,35.49166667,134.1375,35.49166667,134.1375,35.5,134.125,35.5,134.13125,35.49583334
53341192,G_卸・小売業，飲食店,1,,81,134.15,35.49166667,134.1625,35.49166667,134.1625,35.5,134.15,35.5,134.15625,35.49583334
53341193,E_建設業,1,5,50,134.1625,35.49166667,134.175,35.49166667,134.175,35.5,134.1625,35.5,134.16875,35.49583334
53341193,G_卸・小売業，飲食店,1,3,25,134.1625,35.49166667,134.175,35.49166667,134.175,35.5,134.1625,35.5,134.16875,35.49583334
53341195,G_卸・小売業，飲食店,1,18,2742,134.1875,35.49166667,134.2,35.49166667,134.2,35.5,134.1875,35.5,134.19375,35.49583334
53341195,L_サービス業,1,76,671,134.1875,35.49166667,134.2,35.49166667,134.2,35.5,134.1875,35.5,134.19375,35.49583334
53341196,E_建設業,12,138,3421,134.2,35.49166667,134.2125,35.49166667,134.2125,35.5,134.2,35.5,134.20625,35.49583334
53341196,F_製造業,11,267,6917,134.2,35.49166667,134.2125,35.49166667,134.2125,35.5,134.2,35.5,134.20625,35.49583334
53341196,G_卸・小売業，飲食店,6,53,3208,134.2,35.49166667,134.2125,35.49166667,134.2125,35.5,134.2,35.5,134.20625,35.49583334
53341196,J_運輸・通信業,3,385,3959,134.2,35.49166667,134.2125,35.49166667,134.2125,35.5,134.2,35.5,134.20625,35.49583334
53341196,L_サービス業,3,39,267,134.2,35.49166667,134.2125,35.49166667,134.2125,35.5,134.2,35.5,134.20625,35.49583334
53341197,E_建設業,3,58,2626,134.2125,35.49166667,134.225,35.49166667,134.225,35.5,134.2125,35.5,134.21875,35.49583334
53341197,F_製造業,4,219,11740,134.2125,35.49166667,134.225,35.49166667,134.225,35.5,134.2125,35.5,134.21875,35.49583334
